id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
5254,810,Visa,Debit,gAAAAABn7S-fHiOoaD46fi5_j-VB5tMby_QpM52gQuSxVO97h0JdGWtiIRuW8rdcZsw-ZLw4O3JRR2qCoaTMNJD9dVXK4XMGAke_8ulbQTpZ-sn1PoFt604=,10/2021,gAAAAABn7S-f7fGcaqfqkT7wjP0_jre8gB7laiYB52az_Sqb5KKLJWvbSf_TngV5qVvpCIHMdNTtmZEvz3WLk2vRenVAu-Q52A==,YES,2,$7014,10/2011,2011,No
1324,58,Mastercard,Debit,gAAAAABn7S-fBAIJ-G28Fj2Xx-bDznU0-6PJPyVJnxlSk-60fZfH50kfy2H6j-fhuxYYFDu9QT8EiN8b2dIxs3LmZZQZnn7-des75imLgkdAXLK9Afs0zM8=,05/2022,gAAAAABn7S-frkT9qkHkHKiJdPViEiVEA-zk7SOV9QH94gDW1oVp1S2JetOFI3yTKWLRZ-6T0GCBkk30v6-2-97ZfjPqlA4Arw==,YES,2,$23838,02/2013,2013,No
883,58,Visa,Debit,gAAAAABn7S-fYZMPdvpB65igSoqfVQXP-w0ofD-Ag_qiXz8m-qMxkBsqiTeA9fctUGP-tkikuHrwR9XnTsuMJLXMY34y7xbw24jAn_mIiHd0reLRRB181Ug=,12/2024,gAAAAABn7S-fY_NbYITmdg2jG6r-qboDnIgWsQyl84e-XACrAROAUkZqRIOhg44dRf3Qms6rQ95ivNnHeKoRN7wFGRj6rUFl3g==,YES,1,$17355,01/2020,2020,No
5496,1986,Mastercard,Debit,gAAAAABn7S-f1V8Td-W6QTBxdO-X3XoVG4GGDEUatY6TW-DznJt-_7ZJm2jNiCxS7fi6nbFbAtjDKqyMAxzh_2dtmTOwEznoIjvloYEXdx9iEb9PqN6dEm8=,02/2020,gAAAAABn7S-fyfwBE2bnrul7jz_ACsqbeQNOlPTvU8zYSRA8OiiDNRuZZTPO82Xh2pzcsRg01n0QkyGMH6TnP6R95uyLWfbAYQ==,YES,1,$16249,11/2007,2010,No
5443,1986,Visa,Debit,gAAAAABn7S-fWX5XcswiLaB6_rttsoLNr7K6prJWYKLRNzmTmqmkpkcDMhKtXZJ-0xj-G7BkXNhcTodOkQpXED76stYY4P-QcdJqG0_nEd8RuK-4pUSq6no=,11/2021,gAAAAABn7S-fyU14l4odO-8TJ82gNJYUTeIPGKj-HFgdKl4Za2QAf2pXV_-T9dO0f0cz48_BRIX6ktWBqic1BrAZixucxqHxrA==,YES,2,$14036,11/2005,2010,No
3064,1084,Mastercard,Debit,gAAAAABn7S-fPzTyX3zSpjLYP1QlPJXGNsq82VwTqSsodiMmvZCy3MHQMFpnA7vGCrT8aEI8ibwQw4h2SWNYch_2ewyPA1lUYh-7OCQUScFR2yh92l8XoaE=,04/2021,gAAAAABn7S-fwljbsAGay03WoBH8wOA3OCRRsRVC7TJC0BBV5i1IdVaOMZjAc1yBqCPmn-jkgffoLYC7MWsmLcDvwgz7FCO1hw==,YES,1,$19807,05/2010,2010,No
3232,1084,Amex,Credit,gAAAAABn7S-fACZDSxKXXj22h8ij6DCjLsFJW-WNBWF0zXIONIVXfHD_FWjb9ge8JdVCpkCPakL06up3xfqMR4NcUDOfTG2PZpcfuFHcw12DJnw-T2uVq_E=,05/2017,gAAAAABn7S-fSwZ1QY0UyybRvOPb50X4AsnWpfRf41BreQxLIXb7pH0Ba3llaQSJghira-1OZYpnrJSS6mP0vxuO2_oSZhY1dw==,YES,1,$20900,06/2002,2011,No
5987,1084,Visa,Credit,gAAAAABn7S-fzh_3kNAgEvGDAmirS2PAyvdrrDCmf_E6KL4rJ_yGD6xa91BRrFTCM3Hjx1KctxRNhP7ct0J_oWIGeNjkCgroFevDHWdSc_nXQXgtdQmX0eA=,05/2020,gAAAAABn7S-fFpsvmCoS-lpsLainPDos6ORmZ3S769XZrPEuAO1_B9MIeBpHMzCNWpy14l5nnEpRevqOfimPqz6GbiaRVCfq7Q==,YES,1,$7400,12/2009,2009,No
3454,1084,Visa,Debit,gAAAAABn7S-fD_mqDwGi4RZgd494uDbTZ2D8FIUdRTljIIiycaEKnxU2Gu7gxseAowLgikMdXxt9TUHJIX-sW5hMOms9GwvOnEC4nXRMtbvZ0D5sdUNE8UM=,07/2023,gAAAAABn7S-fKw_pgvrpSHwYnXa81tQ3ajyM66LKketP3T02pGXCzOZeuKKxg9fPMNKzKknrF16BzJAHNk0ELdVc5fCKN8SXZQ==,YES,1,$35268,06/2009,2009,No
3260,1349,Visa,Credit,gAAAAABn7S-fo5veJxSB7vTBbBusg5xWOcSzj5BfR4nKW2WGSxt3gXic2_HL_VeCN7gftBhJ87r6puqQdHZh7vmfjajY1lq-BhaT5akp6miVH0BaMIp3Fco=,10/2021,gAAAAABn7S-fjBZRxunujv-hNG_Fh1bU4vmlT_K70uHEWYBIP2hU4NUj96f3KcwVYSiaeb831k2wti6HP92UQh--QJVAQDZzVw==,YES,2,$4600,06/2003,2003,No
5920,1349,Amex,Credit,gAAAAABn7S-fFLvA1KucTzHY7uHwu1Gd8oshM7c1ZjtTLbusFi-WakU07bDfkk7lAQG592sVA20t2bAKjQYabwTyFCVlt0ckpPmnUYQaJVppZVlbze1FGxo=,01/2022,gAAAAABn7S-fJCPNL-LxiDv5D3QZbRe-GHBo9VdaWkvNRqFUCPaDunWqnpEgYL7zGzw9MUKEqzegl7jQfNnZnhspzB6AIVA0tw==,YES,1,$6200,12/2008,2014,No
2089,1349,Mastercard,Debit,gAAAAABn7S-fpQybSEl-dCbTg1pvAMhybhManOjrK7FdGh8yAxLkLG7itAenbF1ivVQjlq7iI_I2DLYVBBaa4N2GhpX53mSqorcW8SNH7tOT-B64g2wgaD0=,07/2019,gAAAAABn7S-fDDFEgij2RRtGCHhSDEJhDS86shM33b1CiD17rfG1FiCQdjDfq09aQhG4uyY1aa9tz0K6XgJiWRuVv3KtTirYWg==,NO,2,$4139,03/2005,2008,No
4310,1825,Visa,Debit,gAAAAABn7S-fJaNUBBam5OYdnrXgjuLrmgs9VypfGJ8HLEuoNlWtbG6FHud3n2xQO5Y50J3QB5f-_2BlXsfsZ8N_zYK5J9Y3_TZkGzfr7bIER0xYtkyk2Dk=,10/2020,gAAAAABn7S-fy6W51euEZ9d0nuY3RO8r-Eavk9WDtU7Eff7J17GOAqQp4qmgTmve18rcEv14rhNK28hjIHDKE72tnaHctGz6IA==,YES,1,$23878,08/2009,2011,No
4182,1825,Mastercard,Credit,gAAAAABn7S-f5n1LFj4HhOScCDzaTB9SLUCCCZahkpB6_QhDmxAixKJ9CdsjAicbqNRrN_Xr7FayxvV8iC5o9CoDT8t2zRYLzyj4QmAzrDvlB2GTngbbbFQ=,04/2022,gAAAAABn7S-fdewINywdVIYqQlFsG5fPoA_sc5KxD8WmVTIwkqG15snm_4Mvp2YowA933qoe7bzLWPKygjlNgFpqlyCkaX9v_A==,YES,2,$10200,08/2006,2013,No
5636,1825,Visa,Debit (Prepaid),gAAAAABn7S-f37JiryDP3Cu5Rds6FPC_17S0rhLy-ReKxNuY7bNFILODou32xc7iP54ApQ0yrM5RaZ6i1Tp9J3Ep-rzAKhAWapL2hTfoaVw5P9-QtfdSuEM=,04/2021,gAAAAABn7S-fSp9jzQNn6-CnS6bAo3lGO0YS6kpD9IbvORtUOj_HFeXVIZeZ5ixrT7dBTTw5kz3fCEsTNZ9KgkOqup8qCBaqaw==,YES,2,$48,11/2010,2014,No
5713,1825,Visa,Credit,gAAAAABn7S-fCbUHQSXRxUyMZupTHXr5mVLXczg5nReX8L48_ANNcQEa8dxBGXtjKy583kCdE184OuxxB1ThTfML01vlMFiakaIF2v9-8a4NDHHYefOZ3R4=,09/2021,gAAAAABn7S-fRTtjaUlYccJRWMAEUJV0sEbUmw-QMbZUbCiR6Sucr7szkyFqOleaQ0bChnPZOp5RoTgLlZXUY7lYrk-P9Vr3nA==,YES,1,$11300,11/2015,2015,No
4237,98,Amex,Credit,gAAAAABn7S-fQOTKrXKFsIEDIXujEMinWJFz_mkeR9lCaWbXMVA2SMsQZ7Zk-C-KSpKmCrw4WgP31-oLXgiWlY3JWvFbfrUNb4OaHnwqNoznPDpywmfWvcg=,11/2024,gAAAAABn7S-f72DkF4Rh9B0u4NP5yGC9S_w-e7wc3NGaesGasM8KByjLSV5_QgulPZEyA2FvvP4lEXzu8qC1UWrUEu_0dfNoKA==,YES,2,$7700,08/2008,2010,No
4143,98,Visa,Credit,gAAAAABn7S-fU2Ls0ew3YYuKk3YBY6orm2Q1PiTzqlFQqJ-QXxqsIQtkSbX8F-v8S3BnwR1yuYHc2EZhinX8Ps-fi-9S9aMpZUWfUtL3to-ysO_wQZ0d2Ek=,04/2020,gAAAAABn7S-fNCvvMlz8lug_3FgKObrV6xBguYDDwyKzJMOqpiThkaC9B9K2YYJCsyURqa0JMiqSpxz2b0AkyhrL_jz5nnGiuA==,YES,1,$8700,08/2004,2006,No
1128,615,Visa,Debit,gAAAAABn7S-fy0_chSEZnaytaJTLaotVRkPncs9yBjnG6nQ_S9XRBTS5Q0bLlfli0KeIz9nzcUNME97mQbJsPvAOH0dLpiJYTZ-kIfgqusNMK_6Bq9xMPWU=,08/2021,gAAAAABn7S-fDiqUbJGdsfjVSM87lByAHUIiNm71kBN8Pna260P-jiThdMZaZLlwV1PcVWotG3TXIrwxd7UwInuBLB443nF5yw==,YES,1,$15338,02/2007,2011,No
5479,615,Amex,Credit,gAAAAABn7S-ffYJOPWZ3MSi8do2GOASGt2vKZgNvULDEADRShw60xv4Niv6S1aElaJ-IXxIXngtrxo3GFzlwJgmSZ_LOKf2_Hh4jc_RJXVv-HpIENAYAVAw=,04/2021,gAAAAABn7S-f4PZu4v1AHUv2uDxx3IdM3vy6X42H1zSA6BPObG30FxNmRbDSR8hoytbONuhYW_u6bZ1qoof4bZcsPAeQnhMA4w==,YES,1,$19900,11/2007,2011,No
4901,1488,Visa,Debit,gAAAAABn7S-fiwmvdrYz1gQFnNy_k9HTdYOAScbGU9yAwFBlBEsn2DNkuBudxQJ1ChiHun5IGUA87x93ujl7Nm2YudX4DjCszaWczWhRWH5ELf918mb_QjI=,05/2023,gAAAAABn7S-fRcAXBap1UyWNMQkuH60xkxQxNrSP2Hnbz_TBjdQVfsyvJBz7rTKr90NkrFYezQyxSm4aTq9EJJHPQIvuS2GmlA==,YES,1,$14249,09/2016,2016,No
1098,1488,Visa,Debit,gAAAAABn7S-fJomPc_pfhHqIVNN3n90DKqJYgpmzs_bPyUxXeTh5mKyegc-7yv1IIJurTIpCJA8XsAkJk0I3Q-opp1_nDpjyifZsLRCaw4YB1OTvE06CrlY=,03/2011,gAAAAABn7S-fgMjRfKDAIhUK4QnODdtjFh9tiLgt6n5NEj6VtEi2zs3gaFVPUSxVmqEm-fsZ29QFGIUVb25JPYscFUw0GU6keg==,YES,1,$22124,02/2006,2010,No
5685,1488,Mastercard,Debit,gAAAAABn7S-fGEyg-rI5ROXwx_oe4B2FrVc41OioKOMfJsVYatdCiGr0-1QzqquOSH59hgLz131aitDNBNva30TTWgmdX-MWEkqz41tOXhk-gmH5Hj7I1wY=,04/2022,gAAAAABn7S-fAeBOYq9LL3nvMZTvsNiB-R7Kv29Dg2L97rwpXKimM5eUeVEEevFC6ZzFihqA5Z-SXMTKJfNsYEPbIkS-kzlbcQ==,YES,1,$28580,11/2013,2013,No
2995,1488,Discover,Credit,gAAAAABn7S-ffPUp6naNLHSsBow9-PT6pFmIYws08lKpBTB7erW9UqQ0A0cxPez_GPgMTdl4qS8tOyR_KgYrejx0o4r1scoXNeD2ttFnteehsO0eI0sCRh4=,02/2020,gAAAAABn7S-fKdIiKZpPTVZt0poCTdNbuKP8lSMnB92EMfbDyeASc_yA4hUlHn-YZ2Zgc5u-4zMtRNGLJDaepioJnJ6R8ArWYA==,YES,1,$11900,05/2009,2011,No
1684,1488,Mastercard,Debit,gAAAAABn7S-fVZAPHJ-j8yW6YjEcZg9q-dDenu2M0v2r0HpJhOgH4_60PuFPQVDpydxp6reMEXbrKcvxlj1y4b-ukZZwNiOai2TUi2sKMgdQUdfDpPrBY8o=,06/2024,gAAAAABn7S-fewgVg6_gQEgqRAkXxHGJXj0V6zeB2-xTGDhFqRpECxcS5MbF499etdC06ebROlI8MYTDAkgHZsSFb-sD1in7qg==,YES,2,$16731,02/2020,2020,No
4874,1488,Mastercard,Credit,gAAAAABn7S-fGJi9CIpppjAynYoFNfuWRJGgc4bJ-gfiGK8cZURVBq_Lqzz9rE6sPVKkoF0CRZ90Sb03cGuhr-ZNgaDvWVbiGDYjI1i2sZr0iEsjPDVlT4M=,04/2021,gAAAAABn7S-fEp3xUSXNRtXby9ULjGY0j_-LJ5WDM3y2OeD0avS42bbQ0AqzPAYk7FxcMjCiozty6ZreGbcWiPCWGfVJBbmD5w==,NO,1,$8500,09/2014,2014,No
3739,211,Mastercard,Debit,gAAAAABn7S-fIbyTJJ6brBrFyBY3RqsooG3LU6_hWXBl0F_4fzyWc5FW9n70WjtUrc0WuWnREkxJ7ahNIMLJ5paws4ABbS9A3aZS8RWRiFvw0v7IjJ0VXzA=,12/2020,gAAAAABn7S-fq06Kg1iWjsNhMAGx0U-N0Bf5tjT0uYLOdo_yxKE0fjrXZ7OBGcLqkci9l1E6x-g5iZInpfhunusYASRkpbo3vw==,YES,2,$12757,07/2005,2009,No
4746,211,Visa,Debit,gAAAAABn7S-fn1cEJgeED9BJu2Fozeb3lJemBVL2mYJzF0iK4iuqLYWSkQAWSanzm5gGbzz170Yic116hvYOXt-5s2DR3qILwZf5ROdgGlG9ETTTJ9pr9_s=,08/2020,gAAAAABn7S-fx6c5JCGRoJJAJ7qKHBob5BZU6atrMXbHQ_a0FXzrxZe8EzIDMJlWjGwICKZxbNCZKKfWL7nvNRfOz1Ja7aLOkA==,YES,2,$17013,09/2009,2009,No
1035,211,Mastercard,Debit,gAAAAABn7S-fX-R5gt88naJrcaeaUmTYmSrH2WsdI6vbNErKarbbfzZ6tXMaKp_FHCZW4yHoLz80iI6CypbWGhYv5U9GrahBpLuOxGPktKys0cazzCAGBrc=,04/2004,gAAAAABn7S-fX8E-C5I_xD7i3P7p63z1gJ3lOY5zW2mqYeoNX3hj1dZh5vSHW994T1A6QijcM2d183f_oWMXUh2ejh_fzuC5Sg==,YES,2,$11757,02/2004,2011,No
4730,1443,Mastercard,Debit,gAAAAABn7S-f8GvrtZMw0QC6Gbgl_CVPm1lPxgF4Z1phrmsYF4jd_JPyXf0CTTVcK0LDXYQQvOFLYXeRti1AVlI3gm68BYpO51rV7mO_e-MPqE41061N1Tg=,03/2022,gAAAAABn7S-fPqjZJPqYyvJenAvT3M9aaay7lj99o14e7MbSbpF4DystchdyOZaC4Gt34Mr647ymT8Mu8vb40FYUtTEGyHj3gA==,YES,2,$16392,09/2009,2011,No
3749,1443,Visa,Credit,gAAAAABn7S-fdwADB_eaJDFT3-CWXVHRlKpdQboyWs1nG88VpL5kZwd4Jc7QiuVPhf-m_pREHFGOhnydydVsYbQQ0vBN-bKxXtnwV4KQe_4rdfojLd8qi28=,06/2021,gAAAAABn7S-fam9H9kVq7J5rCtp36Y4CvbEBk-aBt6gVjDB1XX4609hl0GGAUYMVyt9ukkV8itfI1SGocAXlhq1sn3s_jWPFcQ==,YES,1,$8500,07/2005,2009,No
254,1443,Visa,Debit,gAAAAABn7S-fQUsPOL6diBcXX4eqjE_2NvBv3B8FKQ__EZih1-SHGyubFxbfiph9uAFWD9tOWQgci8KlwweVzbnYsD0YA5Sz2TpdGixFPnilzygkv-QXc3Y=,06/2018,gAAAAABn7S-fUwc3tbkJ8b8xqbPv8TX0XWc3B5t6JHQR8kaXQ5N0xylZR8XUIquqCsJzRzyGxIEIKlGRow4FB6OEfNR3nOsosQ==,YES,2,$3973,01/2010,2016,No
3194,801,Mastercard,Debit,gAAAAABn7S-f1dxNzcbyJqTQK52-zERqTN70QAvWkxIcBSnLB-gKDZgAUbHSQd7WFxid9GHB1SRRdBug8XXbdLv6PggmJJ3IyTAsULr-roFaAWiTnmSqcqI=,03/2020,gAAAAABn7S-fkLpEDBmAFRnvdNhxDXSnLaVExEkR8SjXj3ur7cR4r7L9G5co6gpvGTofNDQ3mRvPZIlMtKD_2EuID7ugutmbSw==,YES,2,$15042,05/2017,2017,No
215,801,Visa,Credit,gAAAAABn7S-fT8FdaffXhUdZ3e05EOdY7joZuLSSxsA9npbLapXaXsWZAzXWpDI054A_xnesO1-GJeOHd2HwSKe-9-5Yzn3FcZ9RYBimflLwQiJmuY-_ZmA=,09/2024,gAAAAABn7S-fluP0oCFQDCWTc4dFgwRbLCdDe9aiJpXYei5eRNpI0xV4y-tub9lrDmpqP94rNuCzoBiGEQiH9D9wSs61OhdOJQ==,YES,1,$8600,01/2009,2010,No
3366,801,Visa,Credit,gAAAAABn7S-fWcbCKWg-apVxghZtm2rQmLqofgBw6VfINkGvnoskLQqX58TjAed317TA3nVaJqi_F_xXlaRQvNNas35DO6x4lw8pQ5vyQFdav4iSRB9R1d4=,07/2022,gAAAAABn7S-f1T-Lix3JBxYn_MihKH9MCmhO3-cMuVvEVW8ZgxB0kbdKwaMPOPw8fXTCmPMGTC_O3SyhhdhLsnqwkV5l4vrBSQ==,YES,2,$7100,06/2007,2007,No
3261,801,Visa,Debit,gAAAAABn7S-fk1-OeiahL-7crYqbyK59R0fW87D7SLYCdZmeT4Tb-ms1jK2f3I43R8QcFuONlGQ2BfCFIU27yedJrByEkRFuyqnF6O21NMzXrxEduRQ0qhE=,10/2024,gAAAAABn7S-fmgagVk8dBhPgqxOgyX-kn608oXQTpBfsVzGiWDj9zOxpgkENH8Jn52i-w5CLuahpAZcyCgaZYKRURrp5u9I5jQ==,YES,2,$9551,06/2003,2009,No
5772,801,Mastercard,Debit,gAAAAABn7S-fmcNNAZlpPFWsC8MqgBETpVPXudEw8jPpUI8TzsDY8iIFH7jQvPF3zicxHju7q3waZhE7zg2WtoJBqEc9MCkfN-rKmn7bXVHnqBsHVrjkT0g=,08/2020,gAAAAABn7S-fOWvxcIDUXFlhRNeLhoKGP420v9p_3zNWKeTTN5Mqo86_LU9LYfsTQrzBz0rqVXHzll9vWDGR_S6TAZ46t7-pzA==,YES,1,$10311,12/2001,2006,No
4005,655,Amex,Credit,gAAAAABn7S-f8nbhIcsR-L7_e5DZPRN63NQFhFNjEc62qKzKSZBT9W2R9Cu2jchgfs05ZNgOyqzkvWB0WPVuZUpb5-KfdXidhcUDDaFhZN7Cy3E7NcppWzE=,01/2017,gAAAAABn7S-ffwOCuMshS26RWCWCPoSim9iI1WCfz4qanK3FglAJXEHw90ZVYcqLzyxwP4xHSANaSkPvvLKhiEKOENsD_7P0cg==,YES,1,$7700,07/2013,2013,No
4134,655,Mastercard,Debit,gAAAAABn7S-fxcx2uB_rPtNg_PN6dev1a7hpbTm0wmkVbkBdTLXYor1ZaWoM--VnMYyCdZX8i_HfSI1Qzb5zajwWZF63P0OHOhaygbs7HHHn4znG-bywOQg=,12/2022,gAAAAABn7S-fCzwgMCg6Ly7CoF95DO1CHLqSOk7Dx_SANyLnxsNffoi42LrSlR94LWpSXyZzzyNBEo8wPk3bj5GyPO2DNSGbwQ==,YES,2,$11638,08/2004,2011,No
2133,655,Visa,Debit,gAAAAABn7S-fSAaYW_0bDwQ7gnrmSwn_S6T2WfN8e378slA9Bwdm4HvhS4bB-zyl8Y2PfA5YcC8UfbD7m6lumvjhyFSPMEJz3geDqDQX_FaXKT28QNNFgz4=,09/2023,gAAAAABn7S-fSAsCVgYcbYM-lJNSmBJIQXW7F4zbu9rOSmrFFYpYaXg46WbBw04_I4MOAcwlQsycWcPrSfZ9ZRwH5sBU2ZAy7g==,YES,2,$9285,03/2006,2011,No
1151,669,Mastercard,Debit,gAAAAABn7S-fLPejUOG__44yCMDRJmGiejzysvzbUQjQvvgvpedk8Y11CdJTFOYIGkdW-9EHrPCGMQNiXM329VrR9K-Bst3320bHQpmG0gtodFpMvcPG9Tg=,06/2020,gAAAAABn7S-fFWkOQEisVzT3ag9bfLhN9WYbBZgikOTRn2iSoHmreHhfI_9MW9RHwChSpwof3nqOfk1ruennjvMmplSA0gHe-g==,YES,1,$11164,02/2008,2009,No
3793,669,Visa,Credit,gAAAAABn7S-fpZ98kbWkkSm8ANZHzNL-93kGgKOV_GPfIta208dH0saI_PTlc0RwbH6N9_ghkFEix0hkctkPeLdLW6hWjh-LgeFn5GzosgX31rTKbjbMCpA=,10/2024,gAAAAABn7S-fOmPNWpbsfYU97rrAc_65Dh53RT4IoMutx8GNxtPFoN5YfD3Yx2gzLT-enbqPozQMHfJTGpFUz-gSLnk5fzQXQQ==,YES,1,$9900,07/2006,2011,No
4630,1726,Visa,Debit,gAAAAABn7S-fq2-tnQNDq_JiSGmvFqFJ1GgQnwdneVdO6RUOMZ1_V2cubUJavu8kRa_LbahL0R2_neQ45c0Z_TSdyEbzgRPRFmbg8loKtmuzcajPzOYL8RY=,09/2011,gAAAAABn7S-fiM8ojDg-eWhyjF5GI-IhtGRWhv1-lgPy8__GpPAwV9kBVcMWXWNS-RMJIuLCB_FWmj83Fd06VXDq2RvdxEXwYA==,YES,1,$16750,09/2006,2012,No
1936,444,Visa,Debit (Prepaid),gAAAAABn7S-fKx6P3F3RxhnQbDwfqPAg7aBst4XQOvp_zF9xPaNnLCkHRTXMproh8J_sRS7tkr-rQzkilv09vik975leZby0Xnex-kSl8BDkDjOzsie1Z_U=,08/2020,gAAAAABn7S-fc4sFPspx2bOZCBz9GGrQBpZLqdiANClFjiclv-QV9TV3i3uf4StWgGwrruJYl76nDSaOcfuqrU695EhLnVk5Lg==,YES,1,$80,02/2020,2020,No
1685,444,Mastercard,Debit,gAAAAABn7S-fQJmDERfrMtkh529CAraW7L9NSfEqoj4LYh06CVLGJqKDbSmWhwArbBi47mkrAS0SHGdv3C-DsTEPqKMAr4lzkYQBlHVwVN1NqqdNAMa1xEc=,01/2023,gAAAAABn7S-f9ekfkC_IHQYd7DAKEXnhFVounaKm7DufoORuZ-m_LZ06zwX3R7KoPcJ4zSY9o-Bd4aqhvzyg9TkwORRkZyEQVA==,YES,1,$12233,02/2020,2020,No
2236,418,Visa,Debit,gAAAAABn7S-fz0dk2_ub2TuLNYVLzkAm6pXXZX3MxpUAuor1L9tIAOIOT9CGRhFdzJLFQsk_uGKKSy1IY-7r2-iFf1CoAKLCT6hAorNUT5IZ86RAewbcEDI=,10/2009,gAAAAABn7S-fv6P7op1VxiEQOac3nEE-qwx55wuBYhTxFL8qR8xL0dIeCuKHETqTrPPuQyzCESy01fnT8JqyEsfV_EAusobuLg==,YES,2,$5216,03/2009,2009,No
639,418,Mastercard,Debit,gAAAAABn7S-fTGCb0wWr_I6eXVldyGbfUn5GqZ93-0_mfp0wR5lRC-EUK0lL8KyMVvpA_Ab0W-U-vBW_qdDOwj71DHexorGzQAP84vj9mnMAC3eQjIJIKCQ=,09/2024,gAAAAABn7S-f56JXhNt6YDI_WRZOUfetgk7ZAOvfBFgP_BjRdoXPV5BWEr8CijUvOLiFuJ7JEvLGSLxaC3ytqZ6pBc7aVC_IiA==,YES,2,$9082,01/2020,2020,No
434,418,Discover,Credit,gAAAAABn7S-fBknGQzohT_mrmYzOokkj8ydqfPI1ctgJ4v-K60-sGt1msBmoAuWqcOssxbxV_OTCow-xtzeNGiP1xafQHc3tQ2QmvzZ9RnKpmI8OzkLs3VM=,03/2024,gAAAAABn7S-feOSgynwr43SbGgWrLIsnS1zrxgi3FWGgxXcYzr6-l42N5K49dgAfrOMLBYv8UUYvLuYRXmOBF0DOGxkSA7vCnw==,YES,2,$18100,01/2020,2020,No
1937,418,Visa,Credit,gAAAAABn7S-fY3BLmXNafR2xltvBPxTAnTZMWtA895sPG5BdQWuA9RcdnR3CX1jxG-G1V6sCHdTr8yE4PPzoRRsiDBbPQJNB9CbvhMoPuBcuVIhAXi7Vo50=,02/2020,gAAAAABn7S-fzHG6RUqq03jaVc32dfMtw6keh5sunBFx0za_EdaYkIQgf7DMXd2Li4hyGLpzlW1GbnkCh_iISvASZ2aDM2-Szg==,YES,1,$11100,02/2020,2020,No
5591,242,Visa,Debit,gAAAAABn7S-ftgGRfS24N1J0tmpj0m0Ry6b9aJqdsln6NjZ00p5tUqtW8_lW0aNAUyHU6ymkMoavKRUDFZWRPsCeaJagj7L_rJancZPSGMUJuuoD6Yzod8w=,09/2024,gAAAAABn7S-fNsRVLWmoB0Xw6SBSpKGn5D7ydTmFgQBMbJaYEz2sV9VoUsHBwC0HDJKe3Z-Zgi_hvUNdl9r0g0Hr9oWfqQyX5g==,YES,1,$19158,11/2009,2010,No
5737,242,Mastercard,Debit,gAAAAABn7S-fqd2IFJ1P-yKCAPyNt0vq5Vjhwt1H9s8pHdIDXyc23pmQoarDQlu4I60VjVNR5_tuHxIgNmET0ezhLJK6hSrlU2x54Kxbu6BxynPONfdgtws=,06/2020,gAAAAABn7S-fKLKTygLLUbaySyGf5FLl43fBZ6a8vZiRFuSMNOqK92oWcfvchvAmO8O0pAjKqb9EoTN72tkTZwAgNNNA_VIPyg==,YES,1,$19788,11/2018,2018,No
1229,242,Mastercard,Debit,gAAAAABn7S-fwLpGUS43lv7805gyJ7p5IoiSu58KV4gBmRb2Er6GUbK7ZdD_9Fi_yLPBzrR8LKUQE1H341o3jnvr5z-Iln1hCweLW_zs0Qyv9m4tc64NhBc=,02/2021,gAAAAABn7S-fH0AH3mf65gPbryhAlDlE8mZp7B_1Qkm33LEKJoA1X2os48gk_XD3fo9nzexh3dqxrIUFR_I1aKP7eiQTEus6_A==,YES,1,$15259,02/2010,2010,No
2315,242,Mastercard,Debit,gAAAAABn7S-fl_JlHKFMI_nLEsztICcaaTC8nipyx1bET4K5tVr0Jwfd4R8RMMByPtcv1XItr3lID5K4YZVTmm2CUEYTD62wRXPtY0EM2Mf_0HsUZ4NJgkc=,09/2020,gAAAAABn7S-fIT5Vzc5qb3PDbAb7EHpiveDXBly3AnWU9vHU8diaI0qFZ6-HL8_s892W3-oPZp1oevn23v765o_p160z-KA8yw==,YES,2,$19728,03/2013,2013,No
4144,242,Visa,Debit,gAAAAABn7S-f04Nu5QrKhruNqh0U_skT9oybMz0qQ07QZ0sO3igvEzI4Hss2ZBSn9kxtIF7ZLFj0anKUa6hbAvzKEj_dgJS5UVoySZiRE8HRG_75VwclUy0=,08/2009,gAAAAABn7S-fAdW_sQ2L3F147ZK9owVaT9NOppNWNmLq6A9-XKGM6N0FUClyFbkwuADwbSbNenMNOa56RZtV6_pMwTAbMyAljg==,YES,1,$13530,08/2004,2011,No
2971,168,Mastercard,Debit,gAAAAABn7S-fWak3OAYpUk24WfrIL50_cjXfXxgI3AaR4wlpUOUhJqHMVto-HWPLdUC2G7w61Evept6DJ6YeFLgROOnytsTxV5Lrk_SrVF3ln_r7r87VDec=,08/2019,gAAAAABn7S-f5M-V8LHgrdK0FwX843Lhn86b61VKTHKl2-IiuIaALkq59e4eboNI5uJ7q8vV3sbXHhWYKuRqwpdhHqzL5fxErQ==,YES,1,$142,05/2008,2012,No
1377,960,Visa,Debit,gAAAAABn7S-foPSjm1OVCNuCGcMP99KDDq7EQSxHx9CqTThgCiRdewVRHkXISNxuMMjTdvBmTQt6t8UE6WebQms8nu2zIe3EGMfAmieKx7e7fUFKZRM8z3E=,09/2021,gAAAAABn7S-ffZlho89Q8OhAZDBf5vQVT1Qht7299ajyQhMZdtCYlEXXdkPBzDm3lrBokLn5MJjA4jUD2kThEKkv9onpCdc7Ig==,YES,1,$16210,02/2017,2017,No
